,job_type,employment,race,exemption_exempt,exemption_non-exempt,ethnicity_no,ethnicity_yes,gender_female,gender_male,affiliation_AAM,affiliation_AAMD
7314,8,5,3,0,1,1,0,0,1,0,1
7315,8,5,2,0,1,1,0,0,1,0,1
7316,8,5,2,0,1,1,0,0,1,0,1
7317,8,5,2,0,1,1,0,0,1,0,1
7318,8,5,1,0,1,1,0,0,1,0,1
7319,8,5,1,0,1,1,0,0,1,0,1
7320,8,5,1,0,1,1,0,0,1,0,1
7321,8,5,1,0,1,1,0,0,1,0,1
7322,8,5,1,0,1,1,0,0,1,0,1
7323,8,5,1,0,1,1,0,0,1,0,1
7324,8,5,1,0,1,1,0,0,1,0,1
7325,8,5,1,0,1,1,0,0,1,0,1
7326,8,5,1,0,1,1,0,0,1,0,1
7327,8,5,1,0,1,1,0,0,1,0,1
7328,7,1,1,1,0,0,0,1,0,1,0
7329,2,1,1,1,0,0,0,1,0,1,0
7330,2,1,1,1,0,1,0,1,0,1,0
7331,4,1,1,0,1,1,0,1,0,1,0
7332,9,2,1,0,1,1,0,1,0,1,0
7333,9,2,1,0,1,1,0,1,0,1,0
7334,9,2,1,0,1,1,0,1,0,1,0
7335,9,2,5,0,1,0,1,1,0,1,0
7336,9,2,5,0,1,1,0,1,0,1,0
7337,3,1,1,0,1,1,0,1,0,1,0
7338,17,5,1,1,0,1,0,0,1,1,0
7339,17,5,3,1,0,1,0,0,1,1,0
7340,17,5,5,1,0,0,1,1,0,1,0
7341,2,1,1,1,0,1,0,1,0,1,0
7342,17,5,2,1,0,1,0,1,0,1,0
7343,17,5,1,1,0,1,0,1,0,1,0
7344,17,5,5,1,0,0,1,0,1,1,0
7345,17,5,1,1,0,1,0,0,1,1,0
7346,6,5,1,0,1,1,0,0,1,1,0
7347,17,5,1,1,0,0,1,0,1,1,0
7348,17,5,1,1,0,1,0,1,0,1,0
7349,17,5,1,1,0,1,0,0,1,1,0
7350,17,5,3,1,0,1,0,0,1,1,0
7352,17,5,1,1,0,1,0,1,0,1,0
7353,17,5,1,1,0,1,0,1,0,1,0
7354,17,5,3,0,1,1,0,0,1,1,0
7355,11,1,1,0,1,1,0,1,0,1,0
7356,4,1,1,1,0,1,0,1,0,1,0
7357,1,1,1,0,1,1,0,1,0,1,0
7358,17,1,1,0,1,1,0,1,0,1,0
7359,17,5,3,1,0,0,0,0,1,1,0
7360,17,5,1,1,0,1,0,1,0,1,0
7361,1,5,1,0,1,1,0,1,0,1,0
7362,4,1,1,0,1,1,0,1,0,1,0
7365,13,1,1,0,1,1,0,1,0,1,0
7366,2,1,1,1,0,1,0,1,0,1,0
7367,2,1,1,0,1,1,0,1,0,1,0
7368,12,1,1,0,1,1,0,1,0,1,0
7369,12,1,1,1,0,1,0,1,0,1,0
7370,5,1,1,1,0,1,0,1,0,1,0
7371,5,1,1,0,1,1,0,1,0,1,0
7372,5,1,1,0,1,1,0,1,0,1,0
7373,7,1,1,1,0,1,0,0,1,1,0
7374,1,1,1,0,1,1,0,1,0,1,0
7375,14,1,1,0,1,1,0,1,0,1,0
7376,10,1,1,0,1,1,0,0,1,1,0
7378,1,1,1,1,0,0,0,0,1,1,0
7379,7,1,1,0,0,1,0,1,0,1,0
7380,7,1,1,0,0,1,0,1,0,1,0
7381,11,1,1,0,0,1,0,1,0,1,0
7382,5,1,1,0,0,1,0,1,0,1,0
7383,1,2,1,0,0,1,0,0,1,1,0
7384,7,1,1,1,0,0,0,0,1,1,0
7385,14,1,1,1,0,0,0,0,1,1,0
7386,12,1,2,1,0,0,0,1,0,1,0
7387,2,1,1,1,0,0,0,1,0,1,0
7388,5,1,1,1,0,0,0,1,0,1,0
7389,9,1,1,1,0,0,0,1,0,1,0
7390,3,1,2,1,0,0,0,0,1,1,0
7391,12,1,1,1,0,0,0,1,0,1,0
7392,11,1,1,1,0,0,0,1,0,1,0
7393,2,1,1,1,0,0,0,1,0,1,0
7394,11,1,1,0,1,0,0,1,0,1,0
7395,5,1,1,0,1,0,0,1,0,1,0
7396,1,1,1,0,1,0,0,0,1,1,0
7397,8,1,2,0,1,0,0,1,0,1,0
7398,5,1,1,0,1,0,0,1,0,1,0
7399,12,1,1,0,1,1,0,1,0,0,1
7400,12,1,1,0,1,1,0,1,0,0,1
7401,5,1,1,0,1,1,0,1,0,0,1
7402,11,1,1,0,1,1,0,1,0,0,1
7403,9,1,1,1,0,1,0,1,0,0,1
7404,11,1,1,0,1,1,0,1,0,0,1
7405,12,1,1,0,0,1,0,1,0,0,1
7406,5,1,1,1,0,1,0,1,0,0,1
7407,17,1,1,0,1,1,0,0,1,0,1
7408,12,5,1,0,1,1,0,1,0,0,1
7409,2,1,1,0,0,1,0,1,0,0,1
7410,7,1,1,1,0,1,0,1,0,0,1
7411,2,1,1,0,1,1,0,1,0,0,1
7424,2,5,1,1,0,1,0,0,1,0,1
7425,2,5,1,0,0,1,0,1,0,0,1
7428,5,5,1,1,0,1,0,1,0,0,1
7429,12,5,1,0,1,1,0,1,0,0,1
7430,2,5,1,0,0,1,0,1,0,0,1
7431,5,2,3,0,0,1,0,1,0,0,1
7432,12,5,1,0,0,1,0,1,0,0,1
7437,7,1,1,0,1,1,0,0,1,1,0
7438,7,1,1,1,0,1,0,1,0,0,1
7439,11,1,1,1,0,1,0,0,1,0,1
7440,7,1,3,1,0,1,0,0,1,0,1
7441,14,4,1,0,1,1,0,1,0,0,1
7442,1,1,1,1,0,1,0,1,0,0,1
7443,14,4,1,1,0,1,0,1,0,0,1
7444,7,1,1,1,0,1,0,1,0,0,1
7445,16,4,1,1,0,1,0,1,0,0,1
7446,8,1,1,0,1,1,0,1,0,0,1
7447,8,1,1,0,1,1,0,0,1,0,1
7448,8,1,1,0,1,1,0,1,0,0,1
7449,8,1,1,0,1,1,0,1,0,0,1
7450,8,1,1,0,1,1,0,1,0,0,1
7451,7,1,1,1,0,1,0,0,1,0,1
7452,12,4,1,1,0,1,0,1,0,0,1
7453,8,1,1,0,1,1,0,1,0,0,1
7454,12,4,1,1,0,1,0,1,0,0,1
7456,8,1,1,0,1,1,0,1,0,0,1
7457,8,1,1,0,1,1,0,1,0,0,1
7458,12,1,1,0,1,1,0,0,1,0,1
7459,8,1,1,0,1,1,0,1,0,0,1
7460,8,1,1,0,1,1,0,1,0,0,1
7461,8,1,2,0,1,1,0,0,1,0,1
7462,8,1,1,0,1,1,0,1,0,0,1
7463,12,1,1,1,0,1,0,1,0,0,1
7464,3,1,1,0,1,1,0,0,1,0,1
7465,3,1,2,0,1,1,0,1,0,0,1
7466,3,1,2,0,1,1,0,1,0,0,1
7467,3,1,1,0,1,1,0,1,0,0,1
7468,3,1,1,1,0,1,0,0,1,0,1
7469,3,1,1,0,1,1,0,1,0,0,1
7470,3,1,1,0,1,1,0,0,1,0,1
7471,3,1,1,0,1,1,0,0,1,0,1
7472,3,1,1,0,1,1,0,1,0,0,1
7473,3,1,5,0,1,0,1,1,0,0,1
7474,3,1,2,0,1,1,0,1,0,0,1
7475,3,1,1,0,1,1,0,0,1,0,1
7476,3,1,1,0,1,1,0,1,0,0,1
7477,2,1,1,1,0,1,0,1,0,0,1
7478,4,4,1,1,0,1,0,1,0,0,1
7479,1,1,1,0,1,1,0,0,1,0,1
7480,7,1,1,1,0,1,0,1,0,0,1
7481,7,1,1,1,0,1,0,0,1,0,1
7482,17,1,1,0,1,1,0,1,0,0,1
7483,6,1,1,0,1,1,0,0,1,0,1
7484,6,1,1,0,1,1,0,1,0,0,1
7485,6,1,1,0,1,1,0,1,0,0,1
7486,6,1,1,0,1,1,0,0,1,0,1
7487,6,1,1,0,1,1,0,0,1,0,1
7488,6,1,1,0,1,1,0,1,0,0,1
7489,6,1,1,1,0,1,0,0,1,0,1
7490,6,1,1,1,0,1,0,0,1,0,1
7491,6,1,1,0,1,1,0,0,1,0,1
7492,7,1,1,1,0,1,0,1,0,0,1
7493,5,1,1,1,0,1,0,1,0,0,1
7494,5,5,1,0,1,1,0,1,0,0,1
7495,5,1,1,1,0,1,0,1,0,0,1
7496,5,5,2,0,1,1,0,0,1,0,1
7497,20,3,1,0,1,1,0,1,0,0,1
7498,5,5,1,0,1,1,0,1,0,0,1
7499,17,1,1,0,1,1,0,0,1,0,1
7500,17,1,1,0,1,1,0,1,0,0,1
7501,17,1,1,0,1,1,0,0,1,0,1
7502,17,1,1,0,1,1,0,1,0,0,1
7503,17,1,1,0,1,1,0,0,1,0,1
7504,17,1,1,0,1,1,0,0,1,0,1
7505,17,1,1,0,1,1,0,1,0,0,1
7506,17,1,1,0,1,1,0,1,0,0,1
7507,17,1,1,0,1,1,0,1,0,0,1
7508,17,1,1,0,1,1,0,0,1,0,1
7509,17,1,1,0,1,1,0,1,0,0,1
7510,17,1,2,0,1,1,0,0,1,0,1
7511,17,1,1,1,0,1,0,0,1,0,1
7512,17,1,2,0,1,1,0,0,1,0,1
7513,17,1,1,0,1,1,0,0,1,0,1
7514,17,1,1,0,1,1,0,1,0,0,1
7515,17,1,2,0,1,1,0,0,1,0,1
7516,17,1,1,0,1,1,0,1,0,0,1
7517,17,1,1,0,1,1,0,0,1,0,1
7518,17,1,1,0,1,1,0,1,0,0,1
7519,17,1,5,0,1,0,1,0,1,0,1
7520,17,1,1,0,1,1,0,0,1,0,1
7521,17,1,1,0,1,1,0,0,1,0,1
7522,17,1,1,0,1,1,0,0,1,0,1
7523,17,1,1,0,1,1,0,1,0,0,1
7524,7,1,1,1,0,0,0,1,0,1,0
7525,5,1,1,1,0,0,0,1,0,1,0
7526,12,1,2,1,0,0,0,1,0,1,0
7527,11,1,1,1,0,0,0,0,1,1,0
7528,4,2,2,0,1,0,0,1,0,1,0
7530,8,1,1,0,1,1,0,1,0,0,1
7531,3,1,2,0,1,1,0,0,1,0,1
7532,17,1,1,0,1,1,0,1,0,0,1
7533,1,1,1,1,0,1,0,1,0,0,1
7534,12,1,1,0,1,1,0,1,0,0,1
7535,11,1,1,0,1,1,0,0,1,0,1
7536,5,1,1,0,1,1,0,1,0,0,1
7537,19,1,1,0,1,1,0,1,0,0,1
7538,11,1,1,0,1,1,0,0,1,0,1
7539,19,1,1,0,1,1,0,1,0,0,1
7540,17,1,2,0,1,1,0,0,1,0,1
7541,12,1,1,0,1,1,0,1,0,0,1
7542,12,1,1,0,1,1,0,1,0,0,1
7543,8,1,1,0,1,1,0,1,0,0,1
7545,16,1,1,0,1,1,0,1,0,0,1
7546,12,1,1,0,1,1,0,1,0,0,1
7548,1,1,1,0,1,1,0,1,0,0,1
7549,16,1,1,0,1,1,0,0,1,0,1
7550,14,1,1,0,1,1,0,1,0,0,1
7551,4,1,1,0,1,1,0,1,0,0,1
7552,1,1,1,0,1,1,0,0,1,0,1
7553,5,3,3,0,1,1,0,1,0,0,1
7554,5,3,1,0,1,1,0,1,0,0,1
7556,5,3,1,0,1,1,0,1,0,0,1
7558,6,1,1,0,1,1,0,1,0,0,1
7559,6,1,1,0,1,1,0,1,0,0,1
7560,6,1,1,0,1,1,0,0,1,0,1
7562,6,5,1,0,1,1,0,0,1,0,1
7565,7,1,1,1,0,1,0,0,1,0,1
7566,7,1,1,1,0,1,0,1,0,0,1
7567,7,1,1,1,0,1,0,1,0,0,1
7568,7,1,1,1,0,1,0,0,1,0,1
7569,7,1,1,1,0,1,0,0,1,0,1
7570,7,1,1,1,0,1,0,1,0,0,1
7571,7,1,1,1,0,1,0,1,0,0,1
7572,7,1,1,1,0,1,0,1,0,0,1
7574,16,1,1,1,0,1,0,1,0,0,1
7575,19,1,1,1,0,1,0,1,0,0,1
7576,14,1,2,0,1,1,0,1,0,0,1
7577,14,1,1,1,0,1,0,1,0,0,1
7578,8,1,1,0,1,1,0,1,0,0,1
7579,16,1,1,0,1,1,0,0,1,0,1
7580,3,1,1,1,0,1,0,0,1,0,1
7581,2,1,1,1,0,1,0,0,1,0,1
7582,6,1,1,1,0,1,0,0,1,0,1
7583,3,4,1,0,1,1,0,0,1,0,1
7584,10,6,1,0,1,1,0,0,1,0,1
7585,10,6,1,0,1,1,0,1,0,0,1
7586,6,6,1,0,1,1,0,0,1,0,1
7589,6,6,1,0,1,1,0,1,0,0,1
7590,16,6,1,0,1,1,0,0,1,0,1
7591,3,4,1,0,1,1,0,0,1,0,1
7593,3,1,1,0,1,1,0,0,1,0,1
7594,17,1,1,0,1,1,0,0,1,0,1
7598,17,1,1,0,1,1,0,0,1,0,1
7599,17,1,1,0,1,1,0,0,1,0,1
7600,6,5,1,0,1,1,0,0,1,0,1
7601,17,5,1,0,1,1,0,0,1,0,1
7602,17,1,1,0,1,1,0,0,1,0,1
7603,17,1,5,0,1,1,0,0,1,0,1
7604,17,1,1,0,1,1,0,1,0,0,1
7605,17,1,1,0,1,1,0,0,1,0,1
7606,17,1,1,0,1,1,0,0,1,0,1
7607,17,1,1,0,1,1,0,1,0,0,1
7608,17,1,2,0,1,1,0,0,1,0,1
7609,17,1,2,0,1,1,0,0,1,0,1
7612,17,1,1,0,1,1,0,0,1,0,1
7613,17,1,1,0,1,1,0,1,0,0,1
7615,17,1,2,0,1,1,0,0,1,0,1
7616,17,1,2,0,1,1,0,0,1,0,1
7617,4,1,1,1,0,1,0,1,0,0,1
7618,2,1,1,1,0,1,0,1,0,0,1
7619,12,1,1,1,0,1,0,1,0,0,1
7620,14,1,5,0,1,1,0,0,1,0,1
7621,15,4,3,1,0,1,0,0,1,0,1
7622,4,1,1,1,0,1,0,1,0,0,1
7623,5,1,1,1,0,1,0,1,0,0,1
7624,5,1,1,0,1,1,0,1,0,0,1
7625,5,1,1,0,1,1,0,1,0,0,1
7626,9,1,1,1,0,1,0,0,1,0,1
7627,12,1,1,1,0,1,0,1,0,0,1
7628,12,1,1,0,1,1,0,1,0,0,1
7629,5,5,1,0,1,1,0,1,0,0,1
7631,12,1,1,1,0,1,0,1,0,0,1
7632,5,1,5,0,1,1,0,1,0,0,1
7633,5,1,1,0,1,1,0,1,0,0,1
7635,1,1,1,0,1,1,0,0,1,0,1
7636,5,1,1,0,1,1,0,1,0,0,1
7637,2,1,1,1,0,1,0,1,0,0,1
7638,5,5,1,0,1,1,0,0,1,0,1
7639,5,5,1,0,1,1,0,1,0,0,1
7640,5,5,1,0,1,1,0,1,0,0,1
7641,5,5,2,0,1,1,0,0,1,0,1
7643,19,1,3,0,1,1,0,0,1,0,1
7647,16,1,1,0,1,1,0,1,0,0,1
7648,8,1,1,0,1,1,0,1,0,0,1
7649,16,1,1,0,1,1,0,1,0,0,1
7650,16,1,6,0,1,1,0,1,0,0,1
7651,16,1,1,0,1,1,0,1,0,0,1
7652,8,1,1,0,1,1,0,1,0,0,1
7653,16,1,1,0,1,1,0,1,0,0,1
7654,8,1,1,0,1,1,0,0,1,0,1
7655,8,5,1,0,1,1,0,1,0,0,1
7656,16,1,1,0,1,1,0,1,0,0,1
7657,8,1,1,0,1,1,0,1,0,0,1
7658,8,5,2,0,1,1,0,1,0,0,1
7660,16,1,1,0,1,1,0,1,0,0,1
7661,3,1,1,0,1,1,0,0,1,0,1
7662,3,1,1,0,1,1,0,0,1,0,1
7663,16,1,1,0,1,1,0,0,1,0,1
7665,3,1,1,0,1,1,0,1,0,0,1
7667,3,1,1,0,1,1,0,0,1,0,1
7670,3,1,1,0,1,1,0,0,1,0,1
7671,16,1,1,0,1,1,0,0,1,0,1
7672,16,1,1,0,1,1,0,0,1,0,1
7674,15,4,1,0,1,1,0,0,1,0,1
7675,13,1,1,0,1,1,0,1,0,0,1
7676,13,1,1,0,1,1,0,1,0,0,1
7677,6,1,1,0,1,1,0,0,1,0,1
7678,4,1,1,0,1,1,0,1,0,0,1
7679,7,1,1,1,0,1,0,1,0,0,1
7680,1,1,1,0,1,1,0,1,0,0,1
7681,11,1,1,1,0,1,0,1,0,0,1
7682,2,1,1,1,0,1,0,0,1,0,1
7683,2,1,1,1,0,1,0,1,0,0,1
7684,2,2,2,0,1,1,0,1,0,0,1
7685,5,1,1,1,0,1,0,1,0,0,1
7686,5,1,1,1,0,1,0,1,0,0,1
7687,5,2,1,0,1,1,0,1,0,0,1
7688,5,1,1,1,0,1,0,1,0,0,1
7689,5,1,1,1,0,1,0,1,0,0,1
7690,4,1,1,1,0,1,0,1,0,0,1
7691,4,1,1,1,0,1,0,1,0,0,1
7692,6,1,1,1,0,1,0,0,1,0,1
7693,6,1,1,0,1,1,0,0,1,0,1
7694,19,2,1,0,1,1,0,1,0,0,1
7695,7,1,1,1,0,1,0,0,1,0,1
7696,7,1,1,1,0,1,0,1,0,0,1
7697,7,1,1,1,0,1,0,1,0,0,1
7698,12,1,1,1,0,1,0,1,0,0,1
7699,2,1,1,1,0,1,0,1,0,0,1
7700,2,1,1,1,0,1,0,1,0,0,1
7701,12,1,1,1,0,1,0,1,0,0,1
7702,12,1,1,1,0,1,0,1,0,0,1
7703,12,1,3,1,0,1,0,1,0,0,1
7704,4,1,1,1,0,1,0,1,0,0,1
7705,4,1,1,0,1,1,0,1,0,0,1
7706,14,1,2,1,0,1,0,1,0,0,1
7707,15,4,3,1,0,1,0,0,1,0,1
7708,5,1,1,1,0,1,0,1,0,0,1
7709,5,1,1,1,0,1,0,1,0,0,1
7710,11,1,1,1,0,1,0,1,0,0,1
7711,11,1,1,0,1,1,0,1,0,0,1
7712,17,1,2,0,1,1,0,0,1,0,1
7713,17,1,2,0,1,1,0,0,1,0,1
7714,8,1,1,1,0,1,0,0,1,0,1
7715,8,1,1,0,1,1,0,1,0,0,1
7716,4,1,1,0,1,1,0,1,0,0,1
7717,19,1,1,0,1,1,0,1,0,0,1
7718,19,1,1,0,1,1,0,1,0,0,1
7719,16,1,1,1,0,1,0,1,0,0,1
7720,16,1,1,0,1,1,0,1,0,0,1
7721,16,1,1,0,1,1,0,1,0,0,1
7722,16,1,1,0,1,1,0,1,0,0,1
7723,16,1,1,0,1,1,0,1,0,0,1
7724,5,1,1,0,1,1,0,1,0,0,1
7725,4,1,1,1,0,1,0,1,0,0,1
7726,18,1,1,0,1,1,0,1,0,0,1
7727,18,1,1,0,1,1,0,1,0,0,1
7728,17,1,1,0,1,1,0,1,0,0,1
7729,17,1,5,0,1,1,0,0,1,0,1
7730,17,1,1,0,1,1,0,0,1,0,1
7731,17,1,1,0,1,1,0,0,1,0,1
7732,17,1,1,0,1,1,0,0,1,0,1
7734,17,1,1,0,1,1,0,1,0,0,1
7735,17,1,2,0,1,1,0,0,1,0,1
7736,17,1,1,0,1,1,0,0,1,0,1
7737,17,1,1,0,1,1,0,1,0,0,1
7738,17,1,1,0,1,1,0,1,0,0,1
7740,17,1,1,0,1,1,0,1,0,0,1
7741,17,1,1,0,1,1,0,1,0,0,1
7742,17,1,1,0,1,1,0,1,0,0,1
7743,17,1,1,0,1,1,0,1,0,0,1
7744,17,1,1,0,1,1,0,1,0,0,1
7745,17,1,1,0,1,1,0,0,1,0,1
7746,17,1,1,0,1,1,0,1,0,0,1
7747,17,1,1,0,1,1,0,0,1,0,1
7748,17,1,1,0,1,1,0,1,0,0,1
7750,17,1,1,0,1,1,0,1,0,0,1
7751,17,1,1,0,1,1,0,1,0,0,1
7752,17,1,2,0,1,1,0,0,1,0,1
7753,17,1,2,0,1,1,0,1,0,0,1
7756,17,1,2,0,1,1,0,1,0,0,1
7758,17,1,1,0,1,1,0,0,1,0,1
7759,17,1,1,0,1,1,0,0,1,0,1
7761,17,1,1,0,1,1,0,0,1,0,1
7762,6,1,1,0,1,1,0,0,1,0,1
7763,4,1,1,1,0,1,0,1,0,0,1
7764,6,1,1,0,1,1,0,0,1,0,1
7765,6,1,1,0,1,1,0,0,1,0,1
7767,6,1,1,1,0,1,0,0,1,0,1
7768,6,1,1,0,1,1,0,1,0,0,1
7769,6,1,1,1,0,1,0,0,1,0,1
7770,4,1,1,0,1,1,0,1,0,0,1
7771,18,1,5,1,0,1,0,1,0,0,1
7772,18,1,1,1,0,1,0,1,0,0,1
7773,18,1,1,0,1,1,0,1,0,0,1
7774,18,1,1,0,1,1,0,1,0,0,1
7775,4,1,1,0,1,1,0,1,0,0,1
7776,4,1,1,0,1,1,0,1,0,0,1
7777,13,1,1,0,1,1,0,0,1,0,1
7778,13,1,1,1,0,1,0,0,1,0,1
7779,5,1,1,0,1,1,0,1,0,0,1
7780,5,1,1,0,1,1,0,1,0,0,1
7781,5,1,3,0,1,1,0,1,0,0,1
7782,20,1,1,0,1,1,0,1,0,0,1
7783,5,1,1,0,1,1,0,1,0,0,1
7784,5,1,1,1,0,1,0,1,0,0,1
7785,5,1,1,0,1,1,0,1,0,0,1
7786,5,1,1,0,1,1,0,1,0,0,1
7787,5,1,1,0,1,1,0,1,0,0,1
7788,5,1,1,0,1,1,0,1,0,0,1
7789,7,1,1,1,0,1,0,1,0,0,1
7792,5,2,2,0,1,1,0,0,1,0,1
7793,5,1,1,1,0,1,0,1,0,0,1
7794,8,1,6,0,1,1,0,1,0,0,1
7795,8,1,1,1,0,1,0,1,0,0,1
7796,8,1,1,0,1,1,0,1,0,0,1
7797,8,1,1,0,1,1,0,1,0,0,1
7798,8,1,1,0,1,1,0,1,0,0,1
7799,2,1,1,1,0,1,0,1,0,0,1
7800,2,1,1,0,1,1,0,1,0,0,1
7801,2,1,1,1,0,1,0,1,0,0,1
7802,2,1,1,1,0,1,0,0,1,0,1
7803,2,1,5,0,1,1,0,1,0,0,1
7804,7,1,1,1,0,1,0,0,1,0,1
7805,2,1,1,1,0,1,0,0,1,0,1
7806,2,1,5,1,0,1,0,1,0,0,1
7807,20,1,1,1,0,1,0,0,1,0,1
7808,2,1,1,1,0,1,0,0,1,0,1
7811,19,1,1,1,0,1,0,1,0,0,1
7812,19,1,1,1,0,1,0,1,0,0,1
7813,19,1,1,1,0,1,0,0,1,0,1
7814,19,1,1,1,0,1,0,0,1,0,1
7815,16,1,5,1,0,1,0,1,0,0,1
7816,16,1,3,0,1,1,0,1,0,0,1
7818,16,1,1,0,1,1,0,1,0,0,1
7819,16,1,2,0,1,1,0,1,0,0,1
7820,7,1,1,1,0,1,0,0,1,0,1
7821,7,1,1,1,0,1,0,0,1,0,1
7822,7,1,1,1,0,1,0,1,0,0,1
7823,15,1,1,1,0,1,0,1,0,0,1
7824,15,1,1,0,1,1,0,1,0,0,1
7825,15,1,1,1,0,1,0,0,1,0,1
7826,7,1,1,1,0,1,0,1,0,0,1
7827,14,1,2,0,1,1,0,1,0,0,1
7828,14,1,1,0,1,1,0,1,0,0,1
7829,14,1,2,0,1,1,0,1,0,0,1
7830,14,1,1,1,0,1,0,1,0,0,1
7832,3,1,2,0,1,1,0,1,0,0,1
7833,3,1,1,1,0,1,0,0,1,0,1
7834,3,1,2,0,1,1,0,0,1,0,1
7835,3,1,2,0,1,1,0,0,1,0,1
7836,3,1,1,0,1,1,0,0,1,0,1
7837,3,1,2,1,0,1,0,0,1,0,1
7838,3,1,1,0,1,1,0,0,1,0,1
7839,3,1,1,0,1,1,0,0,1,0,1
7840,3,1,2,0,1,1,0,1,0,0,1
7841,3,1,2,0,1,1,0,1,0,0,1
7842,3,1,2,0,1,1,0,0,1,0,1
7843,17,1,1,1,0,1,0,0,1,0,1
7844,17,1,1,0,1,1,0,0,1,0,1
7845,17,1,1,0,1,1,0,0,1,0,1
7847,17,1,5,0,1,1,0,0,1,0,1
7848,17,1,1,0,1,1,0,0,1,0,1
7849,17,1,5,1,0,1,0,0,1,0,1
7851,17,1,5,0,1,1,0,1,0,0,1
7852,17,1,1,1,0,1,0,0,1,0,1
7853,17,1,1,0,1,1,0,1,0,0,1
7854,11,1,1,1,0,1,0,1,0,0,1
7855,11,1,1,1,0,1,0,1,0,0,1
7856,12,1,1,0,1,1,0,1,0,0,1
7857,12,1,1,1,0,1,0,1,0,0,1
7858,12,1,1,0,1,1,0,1,0,0,1
7859,12,1,1,1,0,1,0,1,0,0,1
7860,7,1,1,1,0,1,0,0,1,0,1
7861,12,1,1,1,0,1,0,1,0,0,1
7862,12,1,1,0,1,1,0,0,1,0,1
7864,12,1,3,0,1,1,0,0,1,0,1
7865,12,1,1,0,1,1,0,1,0,0,1
7866,12,1,1,0,1,1,0,1,0,0,1
7867,12,1,1,0,1,1,0,1,0,0,1
7868,12,1,3,0,1,1,0,0,1,0,1
7869,12,1,3,0,1,1,0,0,1,0,1
7870,12,1,1,0,1,1,0,1,0,0,1
7872,7,1,1,0,0,1,0,1,0,1,0
7873,5,4,1,0,1,1,0,1,0,0,1
7874,5,1,1,0,1,1,0,0,1,0,1
7875,12,4,1,1,0,1,0,1,0,0,1
7876,5,1,1,1,0,1,0,0,1,0,1
7877,5,1,1,0,1,1,0,1,0,0,1
7878,12,6,1,0,1,1,0,1,0,0,1
7879,5,1,1,0,1,1,0,0,1,0,1
7880,8,1,1,0,1,1,0,1,0,0,1
7881,5,1,1,0,1,1,0,1,0,0,1
7883,5,1,1,1,0,1,0,1,0,0,1
7884,12,4,1,0,1,1,0,1,0,0,1
7885,5,1,1,0,1,1,0,0,1,0,1
7886,5,1,1,0,1,1,0,0,1,0,1
7888,5,1,1,0,1,1,0,1,0,0,1
7889,11,4,1,1,0,1,0,1,0,0,1
7890,5,1,3,0,1,1,0,0,1,0,1
7891,5,1,1,1,0,1,0,1,0,0,1
7892,5,1,1,0,1,1,0,1,0,0,1
7893,14,1,2,0,1,1,0,1,0,0,1
7894,3,1,2,0,1,1,0,0,1,0,1
7895,12,1,1,1,0,1,0,1,0,0,1
7896,8,1,1,0,1,1,0,1,0,0,1
7897,5,1,1,0,1,1,0,0,1,0,1
7898,11,1,1,1,0,1,0,1,0,0,1
7899,5,1,1,0,1,1,0,1,0,0,1
7900,4,4,1,0,1,1,0,1,0,0,1
7901,5,1,1,0,1,1,0,1,0,0,1
7902,5,1,1,1,0,1,0,0,1,0,1
7903,7,1,1,1,0,1,0,0,1,0,1
7904,1,6,1,0,1,1,0,1,0,0,1
7905,12,1,1,0,1,1,0,1,0,0,1
7906,12,1,1,0,1,1,0,1,0,0,1
7907,5,1,1,0,1,1,0,1,0,0,1
7908,5,1,1,0,1,1,0,1,0,0,1
7909,1,1,1,0,1,1,0,1,0,0,1
7910,5,1,1,0,1,1,0,0,1,0,1
7911,8,1,1,0,1,1,0,1,0,0,1
7912,5,1,1,1,0,1,0,0,1,0,1
7913,12,1,1,1,0,1,0,0,1,0,1
7914,5,1,1,0,1,1,0,1,0,0,1
7915,5,1,1,0,1,1,0,1,0,0,1
7916,5,1,1,0,1,1,0,1,0,0,1
7917,6,1,1,0,1,1,0,0,1,0,1
7918,5,1,1,0,1,1,0,1,0,0,1
7919,8,1,1,0,1,1,0,1,0,0,1
7920,8,1,1,0,1,1,0,1,0,0,1
7921,5,1,1,0,1,1,0,0,1,0,1
7922,5,1,1,1,0,1,0,1,0,0,1
7923,5,1,3,0,1,1,0,1,0,0,1
7924,5,1,1,1,0,1,0,1,0,0,1
7925,2,1,1,1,0,1,0,0,1,0,1
7926,5,1,1,1,0,1,0,1,0,0,1
7927,5,1,1,0,1,1,0,0,1,0,1
7928,5,1,1,0,1,1,0,0,1,0,1
7929,5,1,1,0,1,1,0,1,0,0,1
7930,5,1,1,0,1,1,0,1,0,0,1
7931,5,1,1,1,0,1,0,1,0,0,1
7932,10,4,1,0,1,1,0,0,1,0,1
7933,5,1,1,0,1,1,0,1,0,0,1
7934,5,1,1,0,1,1,0,0,1,0,1
7935,4,4,1,0,1,1,0,1,0,0,1
7936,6,1,1,0,1,1,0,0,1,0,1
7937,5,1,1,1,0,1,0,0,1,0,1
7938,5,1,1,0,1,1,0,1,0,0,1
7940,5,1,1,0,1,1,0,1,0,0,1
7941,5,1,1,0,1,1,0,1,0,0,1
7942,14,1,2,0,1,1,0,1,0,0,1
7943,5,1,1,0,1,1,0,1,0,0,1
7944,5,1,1,0,1,1,0,1,0,0,1
